racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,result_bin
2.0,0.2054037063274995,0.95,0.3341999999999999,0.2909999999999999,0.3082799999999999,0.01855854196716955,0.04996810918629979,0.15539575304572625,-0.6874000000000001,0.3341999999999999,-0.86185,0.2,1
1.0,0.1386610574321367,0.95,0.325,0.14760000000000006,0.21856000000000003,0.008590015837662553,0.016579644962783746,0.08310688951073447,-0.7636999999999999,0.325,-0.910925,0.1,1
1.0,0.14225088707763925,0.95,0.3397999999999999,0.15900000000000006,0.23131999999999997,0.00890789087562197,0.017354278657571887,0.08696901107134788,-0.7506,0.3397999999999999,-0.9076500000000001,0.1,1
2.0,0.2055387210893858,0.95,0.3352000000000001,0.2913999999999999,0.30892,0.01856468627335047,0.04999634711234535,0.15554533996548733,-0.6867000000000001,0.3352000000000001,-0.861675,0.2,0
1.0,0.20477745961078625,0.95,0.3444,0.2962,0.31548,0.018624025366346393,0.050269697457413276,0.15702780609925177,-0.6797,0.3444,-0.889925,0.1,0
2.0,0.207436567693213,0.95,0.34819999999999995,0.2981999999999999,0.3181999999999999,0.018649433515389915,0.05038709805078756,0.15764737138839519,-0.6768000000000001,0.34819999999999995,-0.8592,0.2,0
2.0,0.20687745961078627,0.95,0.3444,0.2962,0.31548,0.018624025366346393,0.050269697457413276,0.15702780609925177,-0.6797,0.3444,-0.859925,0.2,0
1.0,0.20637514459700262,0.95,0.3552000000000001,0.3019999999999999,0.32328,0.01869627854640132,0.050604111295879606,0.1587981678181668,-0.6714,0.3552000000000001,-0.88785,0.1,0
2.0,0.1318009952733877,0.95,0.3566,0.05859999999999999,0.17779999999999999,0.007685776827857579,0.014451799248713537,0.07350786177403522,-0.7924,0.3566,-0.8881,0.2,0
2.0,0.13456075419307198,0.95,0.3719999999999999,0.07060000000000002,0.19115999999999997,0.00783127318486334,0.014786831058264616,0.07647545005912329,-0.7787000000000001,0.3719999999999999,-0.884675,0.2,0
-1.0,0.15662473982305308,0.9550000000000001,0.043400000000000036,0.11560000000000002,0.08672000000000002,0.015924136077231397,0.03891975416610627,0.10206774298393598,-0.9205,0.043400000000000036,-0.950125,-0.1,1
3.0,0.17216053411439922,0.95,0.11959999999999994,0.1586,0.14299999999999996,0.016450795199008363,0.04096995143574822,0.11472757097851997,-0.8609,0.11959999999999994,-0.875225,0.3,1
-1.0,0.17514866898646192,0.9550000000000001,0.1642,0.18519999999999995,0.17679999999999996,0.016792980968762375,0.04234225282897297,0.12247397151163038,-0.8253,0.1642,-0.9263250000000001,-0.1,1
-1.0,0.17514866898646192,0.9550000000000001,0.1642,0.18519999999999995,0.17679999999999996,0.016792980968762375,0.04234225282897297,0.12247397151163038,-0.8253,0.1642,-0.9263250000000001,-0.1,1
-1.0,0.17391495692227546,0.9550000000000001,0.1564,0.1806,0.17092000000000002,0.016731394748147416,0.04209287246326465,0.12111166309864078,-0.8315,0.1564,-0.927875,-0.1,1
